id,nnzA,myErr,umfErr,logratio,myElaps,umfElaps,ratio,mynnz,umfnnz,ratio,myflop,umfflop,ratio
2537,141478,2.31702e-05,5.81405e-15,22.1059,0.0624161,0.080452,0.775818,317743,246296,1.29009,5.12876e+06,3.52543e+06,1.45479,Fail
455,62900,1.48494e-05,5.59493e-11,12.489,0.0969338,0.080911,1.19803,405015,275331,1.47101,1.70358e+07,7.99219e+06,2.13155,Fail
1874,156446,2.40726e-05,1.80322e-12,16.407,0.0881821,0.096703,0.911886,372016,226400,1.64318,6.7074e+06,1.42044e+06,4.72205,Fail
2708,160947,1.2504e-05,1.71892e-14,20.405,14.9907,0.116115,129.102,3.26061e+07,676131,48.2245,1.03304e+11,2.08648e+07,4951.1,Fail
1567,166080,5.90148e-05,3.57417e-13,18.9222,2.03839,0.29005,7.02772,8.4703e+06,769287,11.0106,1.20455e+10,1.61634e+08,74.5233,Fail
834,166453,2.01325e-05,2.83218e-15,22.6846,1.19364,1.2269,0.972894,1.03806e+07,6.94946e+06,1.49372,4.20171e+09,3.64651e+09,1.15225,Fail
818,1,3.21016e-07,0,Inf,6.32703e-05,0.032663,0.00193706,2,1,2,0,0,NaN,Pass
584,153563,2.82181e-05,4.72149e-12,15.6033,0.747857,1.87567,0.398714,6.78649e+06,9.93101e+06,0.683364,3.04835e+09,9.9058e+09,0.307734,Fail
574,130528,1.20045e-05,1.38136e-12,15.9777,0.508519,0.383128,1.32728,2.45982e+06,1.05192e+06,2.33841,7.11955e+08,1.7768e+08,4.00694,Fail
1365,171903,1.46764e-06,2.6507e-14,17.8295,4.18395,2.50269,1.67178,1.29853e+07,1.16738e+07,1.11235,2.12462e+10,2.12913e+10,0.997882,Pass
1299,81995,4.335e-06,7.54737e-16,22.4714,0.79924,0.498034,1.60479,6.26174e+06,3.03572e+06,2.06268,3.64954e+09,1.42792e+09,2.55584,Pass
364,174296,7.17985e-14,8.06321e-16,4.48914,0.120939,0.140353,0.861677,96376,46093,2.0909,2.14414e+08,3.22125e+08,0.665624,Pass
1564,174452,0.000714396,1.91054e-14,24.3447,2.70259,0.091709,29.4692,5.50109e+06,245324,22.4238,3.03335e+09,4.77414e+06,635.37,Fail
289,175027,7.1712e-06,2.46557e-15,21.7909,0.42504,0.353636,1.20191,3.41434e+06,1.90537e+06,1.79196,7.5658e+08,2.77655e+08,2.72489,Pass
1204,176117,1.01206e-05,5.597e-16,23.6182,0.247852,0.167862,1.47652,2.43248e+06,971065,2.50496,3.81794e+08,7.98736e+07,4.77999,Fail
832,177168,5.48505e-06,2.29054e-15,21.5965,3.11332,1.89852,1.63987,1.87783e+07,1.07318e+07,1.74978,1.74774e+10,9.62535e+09,1.81577,Pass
833,177196,7.9623e-06,4.66636e-15,21.2576,2.54625,1.56289,1.62919,1.79348e+07,1.05378e+07,1.70194,1.59532e+10,9.07319e+09,1.75828,Pass
1298,179394,1.90062e-06,1.64256e-13,16.264,331.576,0.319972,1036.27,1.90202e+08,351193,541.588,1.75201e+12,2.02693e+06,864368,Pass
2820,174556,2.04596e-06,8.68797e-14,16.9746,0.179954,0.103228,1.74327,1.81028e+06,727036,2.48994,3.04503e+08,5.50655e+07,5.52983,Pass
1862,191368,1.4725e-05,5.17397e-10,10.2562,1.34884,2.12357,0.635175,1.34038e+07,1.39257e+07,0.962525,9.11637e+09,1.32484e+10,0.68811,Fail
1111,294,2.73049e-06,1.73472e-18,28.0847,0.000537634,0.03937,0.0136559,2281,298,7.65436,65916,520,126.762,Pass
1109,294,2.87647e-06,2.94903e-17,25.3035,0.00044661,0.000393,1.13641,2320,298,7.78523,66225,520,127.356,Pass
1569,180237,0.000253471,9.28397e-13,19.4251,2.93289,0.37953,7.72769,1.13296e+07,865453,13.091,1.24566e+10,1.59191e+08,78.2493,Fail
1941,44945,0.000127808,1.05775e-15,25.5177,0.0183357,0.023238,0.78904,90683,41493,2.1855,1.7565e+07,5.66626e+06,3.09993,Fail
764,126686,4.82517e-13,2.7393e-14,2.86873,0.113411,0.384157,0.29522,195710,296030,0.661115,1.81091e+08,1.1525e+09,0.157129,Pass
1371,131607,0.000842929,3.63813e-12,19.2609,1.30155,0.160489,8.1099,675484,185110,3.6491,3.93885e+07,837014,47.0583,Fail
2709,198369,1.26485e-05,9.89024e-15,20.9693,25.0743,0.15804,158.658,4.7798e+07,853060,56.0312,1.78955e+11,2.78113e+07,6434.63,Fail
1366,198787,7.1983e-06,1.02355e-14,20.3713,4.35848,2.80652,1.55298,1.64662e+07,1.50474e+07,1.09429,2.96679e+10,3.08768e+10,0.960848,Pass
1854,201201,1.83582e-06,7.08721e-16,21.675,0.522228,0.374365,1.39497,4.82765e+06,2.06402e+06,2.33896,9.21076e+08,2.19751e+08,4.19145,Pass
1571,202692,0.00041183,1.51201e-13,21.7253,0.620176,0.254244,2.43929,4.97584e+06,705546,7.05246,1.76003e+09,5.63604e+07,31.2281,Fail
1570,203044,0.000497546,1.94156e-13,21.6643,2.14845,0.43426,4.94738,1.12416e+07,1.53006e+06,7.34718,1.16878e+10,4.03429e+08,28.971,Fail
552,179578,3.77341e-05,7.16265e-12,15.4772,0.988348,1.15688,0.854326,5.59362e+06,5.74261e+06,0.974055,2.87458e+09,4.29484e+09,0.669311,Fail
2232,2750,7.9265e-06,9.9481e-13,15.8909,0.00296914,0.00249,1.19243,11287,7669,1.47177,333812,147603,2.26155,Pass
2566,206063,2.00964e-06,1.64854e-09,7.10582,0.171152,0.110506,1.5488,796186,473351,1.68202,1.45762e+07,5.45423e+06,2.67245,Pass
1240,204601,5.0104e-07,2.15027e-11,10.0563,0.413921,0.512499,0.807652,3.19948e+06,1.84192e+06,1.73704,4.92826e+08,1.90483e+08,2.58725,Pass
2710,207349,1.24933e-05,9.71242e-15,20.9751,29.1746,0.161561,180.579,5.56633e+07,857225,64.9343,2.16552e+11,2.65051e+07,8170.2,Fail
1907,207695,1.13825e-13,3.08087e-15,3.60945,0.149439,0.224545,0.665519,192145,205495,0.935035,2.68484e+08,7.44351e+08,0.360695,Pass
1255,211064,5.60051e-10,2.9378e-12,5.25037,1.21212,1.00659,1.20418,1.26655e+07,5.25658e+06,2.40946,8.46408e+09,2.83776e+09,2.98266,Pass
1566,211401,0.00080757,5.4291e-12,18.8178,5.05468,0.331785,15.2348,1.22651e+07,1.20606e+06,10.1695,1.88949e+10,4.78436e+08,39.4931,Fail
