id,nnzA,myErr,umfErr,logratio,myElaps,umfElaps,ratio,mynnz,umfnnz,ratio,myflop,umfflop,ratio
380,5818,4.8254e-06,7.69497e-15,20.2566,0.00328245,0.003279,1.00105,18319,10740,1.70568,700082,267010,2.62193,Pass
272,5453,1.35717e-05,1.44329e-15,22.9643,0.00648697,0.006907,0.939188,9848,8046,1.22396,34899,20149,1.73205,Fail
178,7361,2.79202e-12,8.00804e-13,1.24891,0.0106172,0.033058,0.321169,47820,77033,0.620773,2.16145e+06,4.32456e+06,0.499809,Pass
1106,4504,5.26677e-06,1.11239e-16,24.5808,0.00457288,0.003607,1.26778,9469,6054,1.56409,47606,15189,3.13424,Pass
138,7384,6.91723e-13,1.11369e-15,6.4315,0.00870172,0.013679,0.636137,18346,14310,1.28204,1.07998e+06,2.34864e+06,0.459833,Pass
893,2473,6.44471e-06,1.249e-16,24.6668,0.00259034,0.001681,1.54095,2866,2473,1.15892,3256,2472,1.31715,Pass
137,7448,3.08781e-16,2.38524e-17,2.56074,0.00922728,0.006858,1.34548,10682,9563,1.11701,1.37772e+06,1.77535e+06,0.776028,Pass
182,7450,1.10983e-12,5.64826e-14,2.97803,0.00860757,0.013903,0.619116,35205,42482,0.828704,1.0459e+06,1.86141e+06,0.561889,Pass
183,7465,1.16695e-12,1.08174e-13,2.3784,0.00949785,0.016816,0.56481,37847,53087,0.712924,1.26357e+06,2.04718e+06,0.617225,Pass
294,3925,5.04686e-06,5.62031e-16,22.9182,0.0038482,0.003274,1.17538,20164,11011,1.83126,600403,191024,3.14308,Pass
208,4744,2.64761e-05,1.61642e-14,21.2167,0.0076158,0.00538,1.41558,15956,11611,1.37421,431113,307301,1.4029,Fail
180,7750,3.31124e-13,1.6355e-14,3.00796,0.00850315,0.007807,1.08917,28015,28022,0.99975,462609,596577,0.775439,Pass
287,7764,5.83218e-06,1.11022e-16,24.6847,0.0052968,0.006385,0.829569,20997,14345,1.46372,109708,53153,2.064,Pass
2721,7787,1.26621e-05,2.83026e-15,22.2215,0.00833925,0.005966,1.3978,33086,24021,1.37738,819343,398743,2.05481,Fail
299,7996,1.23182e-06,7.06072e-17,23.5824,0.00447125,0.004105,1.08922,11345,9994,1.13518,25384,19983,1.27028,Pass
467,25,2.44249e-15,0,Inf,0.000123881,0.000302,0.410202,75,25,3,332,24,13.8333,Pass
2689,1425,1.49909e-05,3.46522e-15,22.1879,0.00227306,0.001291,1.7607,8561,2348,3.64608,225383,16555,13.6142,Fail
314,8555,2.17439e-05,2.88868e-13,18.1366,0.00379822,0.004,0.949555,17706,16616,1.0656,352601,333504,1.05726,Fail
111,8575,2.7759e-14,4.30211e-16,4.16704,0.0106623,0.008811,1.21011,18636,15223,1.2242,1.98649e+06,2.02233e+06,0.982278,Pass
214,8338,1.04284e-05,1.2544e-13,18.236,0.0169663,0.010397,1.63185,65978,50333,1.31083,3.7414e+06,2.11018e+06,1.77303,Fail
110,8621,1.27081e-12,8.45397e-14,2.71019,0.0147701,0.017853,0.827318,46765,44568,1.0493,4.2533e+06,4.87561e+06,0.872364,Pass
195,8668,2.12998e-12,1.95795e-13,2.3868,0.012798,0.025469,0.502493,68183,81535,0.836242,3.58312e+06,5.13704e+06,0.697507,Pass
2195,8736,1.01035e-11,9.70942e-14,4.64495,0.0221648,0.02619,0.846308,211109,163518,1.29104,5.99346e+07,3.32531e+07,1.80238,Pass
1640,324,1.59249e-06,2.22546e-16,22.6912,0.000358999,0.000511,0.702542,325,324,1.00309,3723,3723,1,Pass
1442,8985,3.76142e-06,2.19903e-16,23.5626,0.0101573,0.006698,1.51647,46904,21901,2.14164,1.10291e+06,250152,4.40896,Pass
181,8993,1.96454e-13,1.73098e-13,0.126572,0.00871969,0.015741,0.553948,28880,42785,0.675003,409644,2.1341e+06,0.191951,Pass
1790,9000,0.00253332,1.19967e-16,30.6811,1.69084,0.010483,161.294,5.71354e+06,9001,634.767,1.79416e+10,9000,1.99351e+06,Fail
2690,1705,5.4742e-05,1.52748e-13,19.6971,0.00270363,0.001297,2.08453,20510,2949,6.9549,1.42817e+06,25023,57.0743,Fail
184,9101,1.89605e-12,2.30455e-13,2.10747,0.0145345,0.019702,0.737717,54920,87220,0.629672,2.16032e+06,4.38298e+06,0.492889,Pass
179,9504,1.63075e-12,2.84979e-13,1.74438,0.010153,0.012471,0.814129,50189,61096,0.821478,1.65191e+06,2.37905e+06,0.694358,Pass
233,9613,9.73111e-06,8.67362e-16,23.1409,0.0144849,0.008637,1.67708,56943,49067,1.16052,3.06316e+06,2.26974e+06,1.34957,Pass
1188,6287,5.2288e-05,5.44009e-15,22.9862,0.0190621,0.004817,3.95726,56246,9374,6.00021,3.29768e+06,52643,62.6424,Fail
230,9628,8.39183e-06,4.19812e-14,19.1133,0.014056,0.011879,1.18326,62784,43852,1.43172,1.60917e+06,722521,2.22716,Pass
107,10010,2.49527e-12,6.5583e-14,3.63884,0.0167648,0.011618,1.443,82851,48213,1.71844,9.16481e+06,4.72129e+06,1.94117,Pass
309,10114,4.66096e-06,8.14139e-14,17.8629,0.0153503,0.016242,0.945099,92213,57186,1.61251,3.75539e+06,1.91012e+06,1.96605,Pass
112,10426,1.19682e-13,5.96745e-16,5.3011,0.0134175,0.018728,0.716441,18820,29717,0.633308,2.99069e+06,9.92616e+06,0.301294,Pass
196,10681,4.46791e-12,4.89216e-13,2.21187,0.0140014,0.023413,0.598018,91022,135723,0.670645,5.50169e+06,8.18921e+06,0.671821,Pass
1327,10143,1.61724e-05,1.28315e-15,23.2572,0.00643495,0.005806,1.10833,19505,12176,1.60192,275156,126917,2.168,Fail
1430,10750,7.00374e-06,3.30573e-16,23.7766,0.0140569,0.013875,1.01311,78487,43298,1.81272,3.95328e+06,1.10208e+06,3.58711,Pass
988,379,5.56331e-06,4.4886e-17,25.5431,0.000606313,0.000741,0.818236,466,437,1.06636,799,725,1.10207,Pass
987,375,9.65242e-06,1.11022e-16,25.1885,0.000786766,0.000798,0.985922,449,408,1.10049,738,591,1.24873,Pass
986,408,5.77858e-06,1.11022e-16,24.6754,0.000525676,0.000777,0.676546,544,489,1.11247,1392,930,1.49677,Pass
984,409,5.344e-06,2.22045e-16,23.9041,0.000514805,0.000665,0.774143,586,501,1.16966,1401,949,1.47629,Pass
1186,7467,4.03106e-16,1.17961e-16,1.22884,0.00947157,0.007817,1.21166,10009,6076,1.6473,372992,99266,3.7575,Pass
989,403,6.8123e-06,2.22045e-16,24.1469,0.000692241,0.000889,0.778674,533,489,1.08998,1075,907,1.18523,Pass
990,405,5.42383e-06,5.55112e-17,25.3052,0.000407875,0.000613,0.665375,571,494,1.15587,1328,919,1.44505,Pass
993,409,7.13983e-06,4.76778e-17,25.7322,0.000563689,0.000672,0.838823,557,501,1.11178,1193,949,1.25711,Pass
992,409,5.72724e-06,1.11022e-16,24.6665,0.000541292,0.000625,0.866067,561,499,1.12425,1241,949,1.30769,Pass
991,407,7.92808e-06,3.36536e-16,23.8827,0.000602074,0.000746,0.80707,555,496,1.11895,1198,926,1.29374,Pass
994,409,4.92453e-06,1.11304e-16,24.513,0.000645384,0.00071,0.908992,551,501,1.0998,1165,949,1.22761,Pass
996,409,6.20757e-06,4.56246e-17,25.6363,0.000544108,0.000588,0.925354,553,501,1.10379,1176,949,1.2392,Pass
985,409,7.29659e-06,9.71445e-16,22.7396,0.000421926,0.000516,0.817686,570,514,1.10895,1221,994,1.22837,Pass
429,8133,3.60387e-06,3.34413e-13,16.1929,0.00918276,0.007012,1.30958,43675,30002,1.45574,1.29224e+06,636839,2.02915,Pass
258,11104,6.78982e-06,3.89475e-16,23.5816,0.0260142,0.024749,1.05112,231184,99506,2.32332,2.35877e+07,5.61281e+06,4.20248,Pass
1535,8423,9.65021e-06,1.92482e-15,22.3354,0.0115215,0.007879,1.4623,24717,17588,1.40533,175623,94564,1.85719,Pass
836,8394,9.65021e-06,4.86636e-16,23.7105,0.00890397,0.007528,1.18278,23782,18738,1.26919,161847,114824,1.40952,Pass
259,11422,7.00759e-06,9.31879e-16,22.7408,0.0301638,0.018316,1.64686,243095,105461,2.30507,2.49547e+07,6.4603e+06,3.86278,Pass
2674,11597,1.07959e-05,7.59228e-15,21.0753,0.0242428,0.015131,1.60219,185002,50074,3.69457,2.86957e+07,1.78173e+06,16.1056,Fail
2334,10466,1.24311e-05,1.58429e-13,18.1782,0.00453506,0.003634,1.24795,15042,13363,1.12565,166709,133181,1.25175,Fail
331,12032,3.74357e-06,2.44271e-14,18.8476,0.0268212,0.01272,2.10858,166679,82234,2.02689,1.14894e+07,3.45026e+06,3.33003,Pass
91,12196,9.02138e-13,2.64164e-14,3.53078,0.0169188,0.011279,1.50003,70112,29450,2.38071,7.86979e+06,2.42452e+06,3.24591,Pass
2419,12224,3.40603e-13,3.81639e-16,6.794,0.0165883,0.015541,1.06739,45698,30780,1.48467,2.79918e+06,1.45019e+06,1.93022,Pass
1613,12349,7.15925e-06,3.38694e-15,21.4717,0.0210474,0.010557,1.99369,126791,69202,1.83219,6.33482e+06,1.99164e+06,3.18071,Pass
92,12444,6.58323e-13,6.34215e-14,2.33989,0.0169934,0.011522,1.47487,74806,31984,2.33886,9.07717e+06,2.81049e+06,3.22975,Pass
2562,12773,3.79151e-06,6.52074e-14,17.8785,0.0104773,0.007661,1.36762,48604,35187,1.38131,882517,485993,1.8159,Pass
2418,6432,4.25771e-14,4.27176e-17,6.90446,0.0119061,0.007794,1.5276,18685,13428,1.3915,655663,403806,1.62371,Pass
197,12904,1.10257e-11,2.15886e-13,3.93323,0.0221035,0.028758,0.768604,114580,140239,0.817034,7.23742e+06,8.45258e+06,0.856237,Pass
2675,12919,8.81755e-06,9.27871e-15,20.6723,0.0344401,0.018138,1.89878,268967,49931,5.38677,5.47322e+07,1.30016e+06,42.0966,Pass
1196,8483,5.21386e-05,3.64328e-16,25.6869,0.0265834,0.005721,4.64664,111011,9094,12.2071,1.91981e+07,21817,879.96,Fail
1170,62,1.06e-06,1.04083e-17,25.3467,0.000338145,0.000423,0.799397,86,83,1.03614,87,90,0.966667,Pass
838,12233,8.68099e-06,3.75226e-15,21.562,0.00697891,0.005665,1.23193,38196,29781,1.28256,738871,498958,1.48083,Pass
1942,3802,3.18667e-05,4.7011e-16,24.9396,0.00199204,0.002314,0.860864,5758,4114,1.39961,281078,153020,1.83687,Fail
2737,13428,1.26509e-05,6.56975e-15,21.3785,0.0166689,0.022552,0.739132,117314,85592,1.37062,9.69337e+06,5.09394e+06,1.90292,Fail
252,4890,3.35888e-06,1.94724e-16,23.571,0.00625269,0.003795,1.64761,28601,22345,1.27997,1.13268e+06,792521,1.42921,Pass
227,14133,1.29535e-06,3.40706e-16,22.0588,0.0306373,0.02312,1.32514,318920,154159,2.06877,3.95041e+07,1.31481e+07,3.00454,Pass
1053,10186,1.54231e-05,2.33761e-16,24.9126,0.0110962,0.007377,1.50416,30678,14562,2.10672,582777,71874,8.10831,Fail
324,14585,3.99135e-06,2.65358e-16,23.4341,0.0240339,0.01371,1.75302,148588,82079,1.8103,6.80529e+06,2.4188e+06,2.81349,Pass
2692,14754,4.60896e-05,2.72422e-14,21.2491,0.219988,0.010136,21.7036,1.49151e+06,35400,42.1332,1.01658e+09,390172,2605.45,Fail
81,14861,8.52546e-12,5.98785e-13,2.65591,0.0293177,0.039778,0.737033,169350,184114,0.919811,1.67228e+07,1.93891e+07,0.862482,Pass
1378,14873,0.000697477,7.76905e-14,22.918,0.179063,0.014871,12.0411,2.30381e+06,31322,73.5525,1.83481e+07,173317,105.864,Fail
1537,15145,6.44861e-05,2.84766e-13,19.238,0.0192829,0.011827,1.63041,92704,33316,2.78257,6.27614e+06,757657,8.28361,Fail
2738,15021,1.25581e-05,3.92004e-15,21.8875,0.0157638,0.03191,0.494008,131162,92487,1.41817,1.04656e+07,5.42959e+06,1.92751,Fail
198,15337,3.92399e-12,1.38285e-12,1.04297,0.0223055,0.043358,0.514449,144213,211922,0.6805,9.39457e+06,1.7179e+07,0.546863,Pass
2666,15588,1.47885e-05,1.05017e-14,21.0656,0.0481205,0.013929,3.4547,403374,70900,5.68934,1.11509e+08,2.35595e+06,47.3308,Fail
2655,14038,7.07096e-06,4.0995e-16,23.571,0.0115039,0.009773,1.17711,43983,22240,1.97765,696359,143725,4.84508,Pass
139,16744,2.15626e-15,1.81062e-16,2.47729,0.0138711,0.010974,1.264,13716,10837,1.26566,5.61811e+06,3.46223e+06,1.62268,Pass
329,17088,0.000124728,9.02092e-14,21.0473,0.011354,0.011867,0.956771,68866,71963,0.956964,6.22853e+06,6.13661e+06,1.01498,Fail
539,13151,7.33367e-06,1.11089e-16,24.9132,0.0302666,0.008467,3.57465,61128,17159,3.56245,3.16048e+06,121318,26.0512,Pass
2743,17280,1.50826e-05,4.15528e-15,22.0124,0.0178323,0.024166,0.737909,137659,100188,1.37401,9.53725e+06,6.22484e+06,1.53213,Fail
2739,17397,1.59046e-05,1.03816e-14,21.1498,0.0175809,0.024817,0.708422,149817,113439,1.32068,1.25052e+07,7.74038e+06,1.61558,Fail
1360,17801,3.92318e-06,1.91674e-15,21.4395,0.0417989,0.045708,0.914477,420120,314545,1.33564,1.54659e+08,1.00359e+08,1.54106,Pass
2723,17907,5.43321e-05,1.2977e-14,22.1552,0.174976,0.025153,6.95647,1.04921e+06,79407,13.213,5.40601e+08,2.85829e+06,189.135,Fail
199,17980,9.14466e-12,1.23851e-12,1.99926,0.0315947,0.060905,0.518754,183425,272947,0.672017,1.35769e+07,2.62703e+07,0.516817,Pass
2676,18215,1.05902e-05,9.35709e-15,20.8471,0.0673171,0.0398,1.69138,577782,82616,6.99358,1.79254e+08,2.65268e+06,67.5748,Fail
1446,15979,5.99245e-05,2.02258e-16,26.4146,0.00862561,0.003906,2.2083,30794,16029,1.92114,1.04296e+06,300630,3.46923,Fail
2740,18054,1.5088e-05,4.56753e-15,21.9182,0.0195879,0.027442,0.713793,153551,119797,1.28176,1.2965e+07,8.35002e+06,1.55269,Fail
1865,18447,6.4754e-06,7.32616e-17,25.205,0.0718085,0.010931,6.56925,1.07913e+06,18453,58.4798,1.67448e+07,61508,272.237,Pass
140,18548,6.16261e-16,1.11673e-16,1.7081,0.00972829,0.008985,1.08273,8058,4782,1.68507,1.07627e+06,636174,1.69179,Pass
734,15914,1.1102e-05,1.1501e-13,18.3854,0.02331,0.010692,2.18013,57485,41572,1.38278,2.09012e+06,1.11814e+06,1.86929,Fail
1633,18880,3.81149e-06,8.49832e-14,17.6188,0.0324247,0.030644,1.05811,297373,150256,1.97911,2.39172e+07,8.36253e+06,2.86005,Pass
2741,18747,1.92189e-05,6.95262e-15,21.74,0.0228269,0.030004,0.760795,161639,113734,1.4212,1.42026e+07,7.56875e+06,1.87648,Fail
2744,18756,1.50898e-05,3.85671e-15,22.0875,0.0212772,0.029609,0.718606,144283,107820,1.33818,9.28374e+06,5.7183e+06,1.62351,Fail
830,19093,8.27634e-06,6.85095e-16,23.2149,0.0832807,0.050432,1.65135,857024,330539,2.59281,2.44875e+08,5.4125e+07,4.52425,Pass
418,18964,8.74495e-06,1.60138e-14,20.1183,0.0117877,0.007314,1.61166,88967,51827,1.71661,5.76134e+06,2.2254e+06,2.58891,Pass
545,17279,2.01123e-05,6.04022e-14,19.6236,0.0503987,0.059052,0.853463,307138,181402,1.69313,6.15081e+07,2.12e+07,2.90132,Fail
2742,19476,1.63259e-05,2.0942e-15,22.7768,0.0242317,0.031198,0.776707,167505,117724,1.42286,1.47358e+07,7.85436e+06,1.87614,Fail
2745,19530,1.45184e-05,3.61351e-15,22.114,0.0205366,0.029406,0.698381,171739,117644,1.45982,1.25221e+07,6.78307e+06,1.84608,Fail
322,19996,5.69096e-07,5.55112e-17,23.0507,0.0112427,0.007337,1.53233,19999,19996,1.00015,27497,27493,1.00015,Pass
244,17628,6.457e-06,6.3649e-16,23.0402,0.0440846,0.030786,1.43197,415907,184348,2.2561,5.54155e+07,1.46987e+07,3.77009,Pass
810,9201,7.3977e-06,2.78732e-16,24.0019,0.0144867,0.009343,1.55054,103780,68435,1.51648,6.42125e+06,2.83131e+06,2.26794,Pass
336,20187,5.50632e-06,2.70243e-12,14.5273,0.04984,0.051017,0.976929,371507,281519,1.31965,3.57488e+07,2.02324e+07,1.76691,Pass
2696,19703,5.5059e-05,1.37658e-14,22.1095,0.0753816,0.046563,1.61892,645795,82106,7.86538,2.20872e+08,1.94722e+06,113.429,Fail
246,19119,8.01211e-06,9.93863e-16,22.8104,0.0308048,0.020796,1.48128,240763,125288,1.92168,2.35627e+07,8.55386e+06,2.75463,Pass
200,20833,6.86652e-12,2.02382e-12,1.22167,0.0361838,0.068391,0.529073,220643,403334,0.547048,1.75275e+07,4.65722e+07,0.376351,Pass
828,20841,5.96105e-06,2.39557e-16,23.9375,0.0244797,0.018299,1.33776,171720,117817,1.45751,7.17349e+06,3.77687e+06,1.89932,Pass
371,9702,1.48608e-05,1.16875e-10,11.7531,0.0165482,0.011336,1.45979,80985,23836,3.39759,6.28562e+06,423060,14.8575,Fail
460,6001,5.59228e-06,1.3531e-15,22.1423,0.00833354,0.007108,1.17242,25492,17939,1.42104,520888,230008,2.26465,Pass
823,21118,1.22296e-05,3.56567e-15,21.9558,0.0201214,0.019231,1.0463,145869,101336,1.43946,9.72032e+06,5.11613e+06,1.89994,Fail
1538,21817,5.45453e-05,3.62655e-14,21.1314,0.0609146,0.022909,2.65898,479159,96834,4.94825,1.46103e+08,6.55237e+06,22.2977,Fail
22,21842,1.95135e-12,4.48808e-14,3.77227,0.0253533,0.027064,0.936791,78035,52912,1.47481,2.1817e+06,1.20219e+06,1.81477,Pass
65,15342,6.56749e-06,1.55976e-14,19.8583,0.0100812,0.004431,2.27515,38588,32178,1.1992,1.08189e+06,832522,1.29953,Pass
1200,22162,3.5376e-06,4.62775e-14,18.1521,0.0284305,0.024339,1.1681,91013,64545,1.41007,1.24831e+06,558255,2.2361,Pass
241,22316,5.54935e-06,7.01776e-16,22.7911,0.0579363,0.046988,1.233,589395,294830,1.9991,7.91817e+07,2.83948e+07,2.7886,Pass
1539,20445,2.62542e-05,4.65044e-13,17.849,0.0444516,0.021774,2.0415,225796,51573,4.37818,3.19957e+07,1.6056e+06,19.9276,Fail
419,22460,1.23725e-05,3.55098e-15,21.9715,0.0102495,0.006387,1.60474,67981,40538,1.67697,2.40646e+06,964543,2.49492,Fail
250,22134,1.20275e-12,5.51052e-14,3.08312,0.0246466,0.040654,0.606253,83634,82650,1.01191,4.40254e+06,1.57717e+07,0.279142,Pass
243,19256,1.30229e-05,3.14046e-14,19.843,0.0260535,0.018213,1.43049,201077,125230,1.60566,3.15381e+07,1.56895e+07,2.01014,Fail
755,22711,6.77028e-13,1.21292e-14,4.0221,0.031643,0.030331,1.04326,83053,57666,1.44024,2.93189e+06,1.18226e+06,2.47991,Pass
2412,23626,1.79163e-11,4.93179e-12,1.29001,0.0449594,0.071871,0.625557,228644,160645,1.42329,1.12751e+07,5.31067e+06,2.12311,Pass
2746,23427,1.78221e-05,5.34265e-15,21.928,0.0276768,0.039708,0.697008,221318,143714,1.53999,1.8503e+07,8.40189e+06,2.20224,Fail
837,10931,8.82247e-06,4.09661e-15,21.4904,0.0166998,0.010408,1.60452,34589,25580,1.35219,359234,196060,1.83227,Pass
426,23575,7.39849e-06,2.55632e-16,24.0886,0.0236186,0.018027,1.31018,206418,127791,1.61528,1.26326e+07,4.82496e+06,2.61818,Pass
540,19848,7.55227e-06,2.8228e-17,26.3126,0.0171498,0.012043,1.42405,31249,23794,1.31331,93351,47963,1.94631,Pass
201,23896,3.08883e-11,7.50136e-13,3.71788,0.0387881,0.083796,0.462887,263412,442905,0.594737,2.17508e+07,5.03103e+07,0.432332,Pass
2731,24073,1.08986e-05,8.7183e-15,20.9465,0.185916,0.018623,9.98314,1.29487e+06,97544,13.2747,7.87874e+08,3.91306e+06,201.345,Fail
344,24270,2.09468e-05,2.48952e-12,15.9454,0.0184846,0.016505,1.11994,124423,90180,1.37972,1.53889e+07,8.9526e+06,1.71893,Fail
2747,24102,1.3541e-05,5.01969e-15,21.7156,0.0274157,0.042924,0.638703,230213,148027,1.55521,1.99979e+07,8.80133e+06,2.27214,Fail
213,23186,6.70236e-06,6.89801e-16,22.9971,0.0116236,0.027423,0.423863,61492,72878,0.843766,3.06682e+06,5.7865e+06,0.529997,Pass
2411,24578,6.45216e-11,3.29292e-13,5.27781,0.0348827,0.032237,1.08207,230231,164351,1.40085,1.13803e+07,5.29873e+06,2.14775,Pass
2677,24579,9.6218e-06,2.44431e-15,22.0935,0.0530897,0.057678,0.92045,559895,107564,5.20523,8.75737e+07,3.76289e+06,23.273,Pass
422,24369,1.0019e-05,1.60714e-14,20.2507,0.0152471,0.011603,1.31407,113683,62425,1.82111,6.90628e+06,2.55482e+06,2.70323,Fail
120,25026,2.09854e-12,1.14653e-14,5.20967,0.0296447,0.079859,0.371213,152620,152764,0.999057,1.63448e+07,7.58289e+07,0.215548,Pass
2230,25031,6.37564e-06,1.52902e-15,22.1511,0.190926,0.043693,4.36972,1.28758e+06,581297,2.21501,8.44466e+08,1.73854e+07,48.5732,Pass
900,19039,2.24735e-05,3.92245e-14,20.1663,0.0398552,0.031019,1.28486,239396,145936,1.64042,3.1943e+07,1.16756e+07,2.73586,Fail
189,24002,1.06402e-05,2.59632e-13,17.5286,0.0473313,0.046853,1.01021,408244,297537,1.37208,3.61314e+07,1.98941e+07,1.81619,Fail
2563,25662,1.53837e-06,6.80739e-15,19.236,0.019294,0.015395,1.25326,96020,58346,1.6457,1.71583e+06,661679,2.59314,Pass
2706,26261,8.30947e-06,3.981e-14,19.1565,0.210981,0.015317,13.7743,1.42022e+06,87262,16.2754,7.37071e+08,1.988e+06,370.76,Pass
754,19924,3.67127e-12,1.7264e-14,5.35967,0.0274897,0.027964,0.983039,68733,46195,1.48789,2.4235e+06,899781,2.69343,Pass
2410,26556,6.85187e-11,1.05509e-12,4.17348,0.0521187,0.051635,1.00937,305582,211956,1.44172,2.0896e+07,9.52169e+06,2.19457,Pass
416,26839,4.66032e-05,1.05499e-15,24.5114,0.0136285,0.006765,2.01456,82198,36331,2.26248,8.9751e+06,1.65178e+06,5.43361,Fail
2678,27027,1.03778e-05,4.41502e-15,21.5779,0.0726236,0.041463,1.75153,687159,117036,5.87135,1.21584e+08,3.63928e+06,33.4088,Fail
2409,27444,3.60148e-11,3.85539e-13,4.53704,0.0447721,0.037664,1.18872,282545,203711,1.38699,1.67221e+07,7.89052e+06,2.11926,Pass
457,17363,1.10953e-05,3.99789e-15,21.744,0.0257033,0.025921,0.991601,119348,108744,1.09751,1.0739e+07,8.23844e+06,1.30352,Fail
456,386,3.6918e-06,5.29158e-17,24.9684,0.000742592,0.000835,0.889332,2639,528,4.99811,70659,1858,38.0296,Pass
917,26503,9.83339e-06,1.23915e-13,18.1895,0.0577241,0.062336,0.926015,381547,273157,1.3968,2.18219e+07,1.16738e+07,1.86931,Pass
1328,28690,0.000103538,1.22973e-15,25.1564,0.0131231,0.03308,0.396708,68992,38152,1.80835,5.71199e+06,2.21706e+06,2.57638,Fail
2732,28757,1.47945e-05,4.9734e-15,21.8134,0.370839,0.04798,7.72903,1.90265e+06,128143,14.8479,1.34853e+09,5.22176e+06,258.251,Fail
1541,28866,4.97647e-05,1.11605e-13,19.9156,0.0869987,0.024702,3.52193,616738,77588,7.94888,1.88986e+08,3.35826e+06,56.275,Fail
2827,27415,2.16487e-05,2.52822e-16,25.1733,0.0306784,0.021015,1.45983,174034,79101,2.20015,1.00559e+07,2.01113e+06,5.00014,Fail
332,29600,2.93789e-06,2.00275e-13,16.5013,0.0560145,0.043723,1.28112,547757,264334,2.07222,5.38875e+07,1.75998e+07,3.06182,Pass
2656,29700,1.63809e-05,3.74093e-15,22.2,0.020608,0.01765,1.16759,50316,35285,1.42599,464919,158889,2.92606,Fail
1547,30590,0.000132186,1.20683e-13,20.8143,0.0502077,0.028152,1.78345,280757,70187,4.00013,3.54747e+07,1.62154e+06,21.8772,Fail
2679,31043,9.96347e-06,5.81957e-15,21.261,0.0849377,0.065368,1.29938,839931,135565,6.19578,1.47999e+08,4.31767e+06,34.2775,Pass
1542,31079,7.82256e-05,2.41838e-14,21.8972,0.0684221,0.0332,2.06091,593625,42607,13.9326,1.38426e+08,421918,328.087,Fail
1546,30927,8.31658e-05,8.53409e-14,20.6974,0.0829611,0.038792,2.13861,441351,65849,6.70247,8.16011e+07,1.29713e+06,62.9088,Fail
871,31680,2.35053e-12,3.01805e-13,2.05261,0.0459651,0.103575,0.443786,244310,356380,0.685532,1.10026e+07,1.69838e+07,0.647827,Pass
2667,32022,1.61687e-05,6.82207e-14,19.2836,0.166171,0.03857,4.3083,1.35802e+06,173126,7.84414,7.85061e+08,7.67215e+06,102.326,Fail
1540,32121,0.00010599,1.33739e-13,20.4907,0.0834735,0.025181,3.31494,680473,72619,9.37045,2.27077e+08,2.14167e+06,106.028,Fail
2724,32163,5.61195e-05,2.92578e-14,21.3746,0.653808,0.059047,11.0727,2.31373e+06,146575,15.7853,1.67695e+09,5.80814e+06,288.725,Fail
2817,29121,2.69524e-06,4.40011e-14,17.9305,0.0220003,0.014111,1.55909,160477,73020,2.19771,1.22114e+07,3.02324e+06,4.03916,Pass
434,31849,1.0324e-05,2.44206e-13,17.5597,0.0335584,0.020676,1.62306,312379,146857,2.1271,3.54866e+07,7.66419e+06,4.63018,Fail
1187,32300,3.03771e-07,2.22045e-16,21.0367,0.0484088,0.035928,1.34738,252007,155958,1.61586,1.4762e+07,6.55133e+06,2.25328,Pass
384,29450,4.8254e-06,4.52291e-15,20.788,0.0192784,0.011526,1.6726,164614,66552,2.47346,1.37912e+07,2.40944e+06,5.72381,Pass
468,286,7.97284e-15,6.52148e-17,4.80611,0.000492074,0.000687,0.716265,716,402,1.78109,3724,730,5.10137,Pass
157,31184,9.06266e-06,3.42851e-14,19.3927,0.0221867,0.025508,0.869794,86966,59260,1.46753,1.53178e+06,608747,2.51629,Pass
156,31425,1.0885e-05,3.42323e-14,19.5775,0.0222879,0.025218,0.883809,84066,58578,1.43511,1.39274e+06,573723,2.42754,Fail
2725,33627,6.42038e-05,1.269e-14,22.3445,0.868885,0.051825,16.7658,3.26903e+06,148330,22.0389,2.94924e+09,5.58516e+06,528.048,Fail
1545,34537,0.000159319,3.85715e-14,22.1417,0.0950451,0.027345,3.47578,694320,69382,10.0072,1.96183e+08,1.31441e+06,149.255,Fail
2350,32299,1.21693e-05,2.06486e-13,17.8919,0.0250494,0.030226,0.828737,71664,47881,1.49671,955955,284251,3.36307,Fail
2680,34955,1.19668e-05,2.98372e-15,22.1122,0.0988697,0.061326,1.6122,966808,163541,5.91172,1.92511e+08,5.71001e+06,33.7147,Fail
1444,35185,4.3362e-06,2.54388e-16,23.5592,0.0411497,0.032623,1.26137,304624,118315,2.57469,1.53989e+07,2.59779e+06,5.9277,Pass
2726,35587,6.42337e-05,9.75413e-15,22.6081,1.04638,0.074463,14.0523,3.67668e+06,152614,24.0914,3.54812e+09,5.37424e+06,660.208,Fail
1543,35699,5.82455e-05,6.95569e-13,18.2432,0.0685951,0.03028,2.26536,503877,84019,5.99718,9.63627e+07,2.53006e+06,38.0871,Fail
370,25344,9.59098e-06,3.52656e-16,24.0264,0.121664,0.019388,6.27522,44017,31776,1.38523,2.01761e+06,664292,3.03724,Pass
2668,36516,1.59565e-05,3.11025e-14,20.0558,0.219743,0.032707,6.71853,1.63363e+06,196652,8.3072,1.06113e+09,8.41717e+06,126.067,Fail
2670,36741,1.35861e-05,2.32722e-14,20.1851,0.255231,0.078912,3.23438,1.49717e+06,239858,6.24188,8.04972e+08,1.37145e+07,58.6949,Fail
