id,nnzA,myErr,umfErr,logratio,myElaps,umfElaps,ratio,mynnz,umfnnz,ratio,myflop,umfflop,ratio
195,8668,3.00903e-12,1.95795e-13,2.73231,0.0134493,0.015292,0.879499,66669,81535,0.817673,3.61073e+06,5.13704e+06,0.702881,Pass
2195,8736,1.45529e-11,9.70942e-14,5.00986,0.0236963,0.03549,0.667689,214929,163518,1.31441,6.10928e+07,3.32531e+07,1.83721,Pass
1640,324,3.66318e-12,2.22546e-16,9.70871,0.00034678,0.00053,0.654302,325,324,1.00309,3723,3723,1,Pass
1442,8985,3.20145e-16,2.19903e-16,0.375587,0.00966217,0.00653,1.47966,47298,21901,2.15963,1.1389e+06,250152,4.55281,Pass
181,8993,2.73198e-13,1.73098e-13,0.456341,0.00920933,0.015279,0.602744,28707,42785,0.670959,405581,2.1341e+06,0.190048,Pass
1790,9000,1.05618e-10,1.19967e-16,13.6881,2.18495,0.011693,186.86,1.74002e+06,9001,193.314,1.51512e+09,9000,168346,Pass
2690,1705,3.2319e-12,1.52748e-13,3.05204,0.00213365,0.001296,1.64633,22982,2949,7.79315,2.18758e+06,25023,87.4227,Pass
184,9101,1.29372e-12,2.30455e-13,1.72522,0.00982092,0.030556,0.321407,56136,87220,0.643614,2.15694e+06,4.38298e+06,0.492118,Pass
179,9504,1.01808e-11,2.84979e-13,3.57585,0.0115231,0.013695,0.841409,49684,61096,0.813212,1.62182e+06,2.37905e+06,0.681709,Pass
233,9613,3.38989e-08,8.67362e-16,17.4812,0.015807,0.00834,1.89532,58814,49067,1.19865,3.21763e+06,2.26974e+06,1.41762,Pass
1188,6287,1.51071e-11,5.44009e-15,7.92912,0.018778,0.005007,3.75035,191351,9374,20.413,4.9079e+07,52643,932.298,Pass
230,9628,3.00331e-13,4.19812e-14,1.96766,0.0129155,0.012225,1.05648,63763,43852,1.45405,1.64229e+06,722521,2.273,Pass
107,10010,2.42912e-12,6.5583e-14,3.61197,0.0135704,0.0125,1.08563,82873,48213,1.71889,9.1697e+06,4.72129e+06,1.9422,Pass
309,10114,4.63344e-12,8.14139e-14,4.04151,0.0150839,0.010511,1.43506,91555,57186,1.601,3.73098e+06,1.91012e+06,1.95328,Pass
112,10426,1.86517e-14,5.96745e-16,3.44221,0.0127836,0.021559,0.592959,19874,29717,0.668775,2.89905e+06,9.92616e+06,0.292062,Pass
196,10681,3.08493e-12,4.89216e-13,1.84148,0.0154687,0.03353,0.461339,90860,135723,0.669452,5.38389e+06,8.18921e+06,0.657437,Pass
1327,10143,1.16514e-10,1.28315e-15,11.4164,0.00668474,0.005286,1.26461,22775,12176,1.87048,279884,126917,2.20525,Pass
1430,10750,9.46283e-16,3.30573e-16,1.05171,0.0124769,0.009525,1.30991,79002,43298,1.82461,3.95787e+06,1.10208e+06,3.59127,Pass
988,379,6.28837e-18,4.4886e-17,-1.96542,0.000611924,0.000627,0.975955,473,437,1.08238,855,725,1.17931,Pass
987,375,1.21848e-17,1.11022e-16,-2.20955,0.000676654,0.00081,0.835375,453,408,1.11029,778,591,1.31641,Pass
986,408,1.15115e-17,1.11022e-16,-2.26639,0.000527829,0.000526,1.00348,537,489,1.09816,1398,930,1.50323,Pass
984,409,2.10763e-18,2.22045e-16,-4.65731,0.000597358,0.000665,0.898283,580,501,1.15768,1394,949,1.46891,Pass
1186,7467,3.98119e-16,1.17961e-16,1.2164,0.0105685,0.008039,1.31465,9924,6076,1.63331,363866,99266,3.66557,Pass
989,403,6.17995e-18,2.22045e-16,-3.58157,0.000637911,0.000837,0.76214,561,489,1.14724,1231,907,1.35722,Pass
990,405,1.53957e-17,5.55112e-17,-1.2825,0.000446565,0.000802,0.556814,587,494,1.18826,1411,919,1.53536,Pass
993,409,1.95427e-17,4.76778e-17,-0.891862,0.000635765,0.000682,0.932207,560,501,1.11776,1225,949,1.29083,Pass
992,409,1.74557e-17,1.11022e-16,-1.85007,0.000616901,0.000812,0.75973,564,499,1.13026,1269,949,1.3372,Pass
991,407,1.40946e-17,3.36536e-16,-3.17291,0.000424281,0.000614,0.691011,566,496,1.14113,1284,926,1.38661,Pass
994,409,6.67157e-17,1.11304e-16,-0.511821,0.000673696,0.000691,0.974958,558,501,1.11377,1225,949,1.29083,Pass
996,409,1.74936e-16,4.56246e-17,1.34397,0.000509053,0.000721,0.706037,558,501,1.11377,1226,949,1.29189,Pass
985,409,5.42101e-19,9.71445e-16,-7.49109,0.000602126,0.000747,0.806059,575,514,1.11868,1244,994,1.25151,Pass
429,8133,9.36199e-12,3.34413e-13,3.33204,0.00813619,0.007832,1.03884,47481,30002,1.58259,1.47855e+06,636839,2.3217,Pass
258,11104,5.82192e-18,3.89475e-16,-4.20317,0.0287089,0.022837,1.25712,231144,99506,2.32292,2.33924e+07,5.61281e+06,4.16769,Pass
1535,8423,1.46031e-11,1.92482e-15,8.93416,0.0114403,0.008,1.43004,23891,17588,1.35837,165260,94564,1.7476,Pass
836,8394,5.84807e-11,4.86636e-16,11.6967,0.00989862,0.008761,1.12985,24102,18738,1.28626,169211,114824,1.47366,Pass
259,11422,1.40828e-20,9.31879e-16,-11.1,0.0273638,0.016198,1.68933,240425,105461,2.27975,2.42727e+07,6.4603e+06,3.75721,Pass
2674,11597,4.54515e-07,7.59228e-15,17.9076,0.0243746,0.020718,1.17649,148908,50074,2.97376,2.7743e+07,1.78173e+06,15.5709,Pass
2334,10466,5.52374e-09,1.58429e-13,10.4593,0.00429607,0.00345,1.24524,15445,13363,1.1558,174787,133181,1.3124,Pass
331,12032,1.2868e-09,2.44271e-14,10.872,0.02094,0.012931,1.61936,168311,82234,2.04673,1.16645e+07,3.45026e+06,3.38075,Pass
91,12196,6.94694e-13,2.64164e-14,3.26949,0.0145364,0.011239,1.29339,69034,29450,2.34411,7.92668e+06,2.42452e+06,3.26937,Pass
2419,12224,3.47122e-13,3.81639e-16,6.81296,0.0165393,0.014916,1.10883,47325,30780,1.53752,2.97825e+06,1.45019e+06,2.05369,Pass
1613,12349,9.53866e-10,3.38694e-15,12.5484,0.0177527,0.010677,1.6627,129116,69202,1.86578,6.6768e+06,1.99164e+06,3.35242,Pass
92,12444,1.08452e-12,6.34215e-14,2.83909,0.0173474,0.011584,1.49753,75484,31984,2.36006,9.10024e+06,2.81049e+06,3.23796,Pass
2562,12773,3.45625e-09,6.52074e-14,10.8781,0.011373,0.007866,1.44584,48646,35187,1.3825,878158,485993,1.80694,Pass
2418,6432,2.44249e-14,4.27176e-17,6.34875,0.0107305,0.007801,1.37553,16798,13428,1.25097,666464,403806,1.65046,Pass
197,12904,9.46505e-12,2.15886e-13,3.78061,0.019559,0.027058,0.722855,113394,140239,0.808577,7.225e+06,8.45258e+06,0.854768,Pass
2675,12919,6.56824e-07,9.27871e-15,18.0752,0.0356095,0.016042,2.21977,212912,49931,4.26412,4.94687e+07,1.30016e+06,38.0482,Pass
1196,8483,6.68122e-13,3.64328e-16,7.51417,0.0252817,0.005704,4.43228,278976,9094,30.6769,8.64866e+07,21817,3964.18,Pass
1170,62,4.44089e-16,1.04083e-17,3.75342,0.000301607,0.000372,0.810772,86,83,1.03614,87,90,0.966667,Pass
838,12233,7.05194e-14,3.75226e-15,2.93353,0.0072053,0.005118,1.40784,39098,29781,1.31285,771429,498958,1.54608,Pass
1942,3802,3.0927e-13,4.7011e-16,6.489,0.00181461,0.001678,1.08141,5547,4114,1.34832,285995,153020,1.869,Pass
2737,13428,8.68502e-12,6.56975e-15,7.18688,0.0168608,0.017322,0.973375,128773,85592,1.5045,1.16282e+07,5.09394e+06,2.28276,Pass
252,4890,9.53681e-07,1.94724e-16,22.312,0.0065386,0.00388,1.68521,28601,22345,1.27997,1.13268e+06,792521,1.42921,Pass
227,14133,1.78159e-08,3.40706e-16,17.7723,0.0352671,0.024014,1.46861,319373,154159,2.07171,3.93545e+07,1.31481e+07,2.99316,Pass
1053,10186,1.52714e-13,2.33761e-16,6.48202,0.0113649,0.0093,1.22203,40112,14562,2.75457,1.08393e+06,71874,15.081,Pass
324,14585,4.75581e-11,2.65358e-16,12.0964,0.0206703,0.013922,1.48472,152206,82079,1.85438,7.16896e+06,2.4188e+06,2.96385,Pass
2692,14754,8.02897e-11,2.72422e-14,7.98863,0.243656,0.010821,22.517,1.27876e+06,35400,36.1232,7.37593e+08,390172,1890.43,Pass
81,14861,6.34968e-12,5.98785e-13,2.36126,0.0300939,0.038948,0.772669,169509,184114,0.920674,1.6509e+07,1.93891e+07,0.851456,Pass
1378,14873,8.74118e-11,7.76905e-14,7.02565,0.167638,0.02728,6.14509,27985,31322,0.893461,141482,173317,0.816319,Pass
1537,15145,3.97177e-10,2.84766e-13,7.24047,0.0180511,0.011234,1.60683,92739,33316,2.78362,5.98298e+06,757657,7.89668,Pass
2738,15021,4.66895e-11,3.92004e-15,9.38517,0.0205773,0.021038,0.978102,141900,92487,1.53427,1.21247e+07,5.42959e+06,2.23308,Pass
198,15337,2.2722e-12,1.38285e-12,0.496606,0.0220947,0.041231,0.535876,143139,211922,0.675432,9.24117e+06,1.7179e+07,0.537933,Pass
2666,15588,6.19788e-11,1.05017e-14,8.68301,0.0561154,0.013955,4.02117,486287,70900,6.85877,1.71599e+08,2.35595e+06,72.8363,Pass
2655,14038,1.22215e-09,4.0995e-16,14.9078,0.0148177,0.01029,1.44001,45765,22240,2.05778,756007,143725,5.26009,Pass
139,16744,2.00014e-15,1.81062e-16,2.40213,0.0129202,0.00853,1.51468,14005,10837,1.29233,5.6615e+06,3.46223e+06,1.63522,Pass
329,17088,3.02613e-10,9.02092e-14,8.11808,0.00993502,0.011638,0.853671,69044,71963,0.959437,6.29094e+06,6.13661e+06,1.02515,Pass
539,13151,8.70775e-15,1.11089e-16,4.36164,0.0279386,0.008473,3.29737,64784,17159,3.77551,3.6289e+06,121318,29.9123,Pass
2743,17280,2.25266e-11,4.15528e-15,8.59807,0.0218355,0.027118,0.805203,150034,100188,1.49752,1.10219e+07,6.22484e+06,1.77063,Pass
2739,17397,1.886e-11,1.03816e-14,7.50477,0.0233789,0.023508,0.994508,162938,113439,1.43635,1.45798e+07,7.74038e+06,1.8836,Pass
1360,17801,7.29764e-10,1.91674e-15,12.8499,0.0453319,0.043802,1.03493,421112,314545,1.3388,1.55392e+08,1.00359e+08,1.54837,Pass
2723,17907,6.10178e-08,1.2977e-14,15.3635,0.196831,0.040493,4.86086,1.13707e+06,79407,14.3195,6.03781e+08,2.85829e+06,211.239,Pass
199,17980,5.48365e-11,1.23851e-12,3.79044,0.0217139,0.051987,0.417679,182064,272947,0.667031,1.38588e+07,2.62703e+07,0.527545,Pass
2676,18215,9.20492e-07,9.35709e-15,18.4043,0.0683405,0.040262,1.69739,468759,82616,5.67395,1.61304e+08,2.65268e+06,60.808,Pass
1446,15979,7.34005e-13,2.02258e-16,8.19673,0.00949832,0.004009,2.36925,39326,16029,2.45343,1.78835e+06,300630,5.94867,Pass
2740,18054,7.8281e-11,4.56753e-15,9.74909,0.0234913,0.026723,0.879067,168625,119797,1.40759,1.51607e+07,8.35002e+06,1.81565,Pass
1865,18447,2.70298e-13,7.32616e-17,8.21324,0.0686063,0.009035,7.59339,1.07446e+06,18453,58.227,1.66957e+07,61508,271.439,Pass
140,18548,4.55799e-16,1.11673e-16,1.40648,0.00920631,0.005809,1.58484,6721,4782,1.40548,1.06051e+06,636174,1.66701,Pass
734,15914,2.67247e-13,1.1501e-13,0.843154,0.0213205,0.009796,2.17645,56322,41572,1.35481,1.97313e+06,1.11814e+06,1.76466,Pass
1633,18880,4.09049e-09,8.49832e-14,10.7817,0.0361891,0.025422,1.42353,294380,150256,1.95919,2.36175e+07,8.36253e+06,2.8242,Pass
2741,18747,4.24224e-11,6.95262e-15,8.71631,0.0237198,0.050175,0.472741,177311,113734,1.559,1.64244e+07,7.56875e+06,2.17003,Pass
2744,18756,1.72195e-11,3.85671e-15,8.40398,0.0236638,0.041672,0.567859,160782,107820,1.49121,1.14957e+07,5.7183e+06,2.01033,Pass
830,19093,8.50132e-11,6.85095e-16,11.7288,0.0891169,0.050501,1.76466,855558,330539,2.58837,2.41465e+08,5.4125e+07,4.46125,Pass
418,18964,1.35255e-14,1.60138e-14,-0.168875,0.0131183,0.007499,1.74934,90677,51827,1.74961,5.89069e+06,2.2254e+06,2.64703,Pass
545,17279,4.07424e-07,6.04022e-14,15.7243,0.0461906,0.037702,1.22515,309943,181402,1.7086,6.12848e+07,2.12e+07,2.89079,Pass
2742,19476,3.31622e-11,2.0942e-15,9.67,0.0253981,0.027216,0.933205,185402,117724,1.57489,1.78196e+07,7.85436e+06,2.26875,Pass
2745,19530,1.28993e-11,3.61351e-15,8.18025,0.0228533,0.045173,0.505906,189566,117644,1.61135,1.49996e+07,6.78307e+06,2.21133,Pass
322,19996,5.82077e-10,5.55112e-17,16.1655,0.00959983,0.007438,1.29065,25708,19996,1.28566,49005,27493,1.78245,Pass
244,17628,1.18135e-07,6.3649e-16,19.0391,0.0433161,0.027017,1.60329,419768,184348,2.27704,5.60559e+07,1.46987e+07,3.81366,Pass
810,9201,5.43848e-10,2.78732e-16,14.4839,0.0160063,0.009033,1.77198,104096,68435,1.52109,6.43311e+06,2.83131e+06,2.27213,Pass
336,20187,7.35903e-12,2.70243e-12,1.00178,0.0559413,0.048236,1.15974,399027,281519,1.41741,3.86486e+07,2.02324e+07,1.91024,Pass
2696,19703,1.43845e-07,1.37658e-14,16.1621,0.0793301,0.047707,1.66286,572557,82106,6.97339,1.7606e+08,1.94722e+06,90.4161,Pass
246,19119,1.40132e-09,9.93863e-16,14.1591,0.0285267,0.020932,1.36283,228468,125288,1.82354,2.1649e+07,8.55386e+06,2.5309,Pass
200,20833,6.38697e-11,2.02382e-12,3.45186,0.0349862,0.084592,0.413588,219634,403334,0.544546,1.73402e+07,4.65722e+07,0.372329,Pass
828,20841,1.60345e-15,2.39557e-16,1.90112,0.0275964,0.02104,1.31162,173682,117817,1.47417,7.44098e+06,3.77687e+06,1.97015,Pass
371,9702,2.21488e-14,1.16875e-10,-8.57108,0.0143571,0.008624,1.66478,79924,23836,3.35308,6.17902e+06,423060,14.6055,Pass
460,6001,8.75027e-14,1.3531e-15,4.16927,0.00810055,0.006819,1.18794,24006,17939,1.3382,469688,230008,2.04205,Pass
823,21118,9.4997e-12,3.56567e-15,7.88766,0.0195328,0.015398,1.26853,144184,101336,1.42283,9.59291e+06,5.11613e+06,1.87503,Pass
1538,21817,3.53035e-10,3.62655e-14,9.18346,0.0726672,0.022326,3.25482,456950,96834,4.7189,1.25517e+08,6.55237e+06,19.156,Pass
22,21842,1.50437e-12,4.48808e-14,3.51212,0.0276723,0.031806,0.870034,78076,52912,1.47558,2.18333e+06,1.20219e+06,1.81612,Pass
65,15342,1.97702e-09,1.55976e-14,11.75,0.00736824,0.004591,1.60493,38929,32178,1.2098,1.09798e+06,832522,1.31886,Pass
1200,22162,7.35749e-13,4.62775e-14,2.76623,0.0247147,0.022442,1.10127,93125,64545,1.44279,1.28805e+06,558255,2.30728,Pass
241,22316,4.3819e-08,7.01776e-16,17.9497,0.0603602,0.044806,1.34715,593607,294830,2.01339,8.02754e+07,2.83948e+07,2.82712,Pass
1539,20445,1.73099e-10,4.65044e-13,5.91949,0.0477553,0.016997,2.80963,248632,51573,4.82097,3.54656e+07,1.6056e+06,22.0887,Pass
419,22460,6.37597e-12,3.55098e-15,7.49307,0.00896144,0.006526,1.37319,66466,40538,1.6396,2.32947e+06,964543,2.41511,Pass
250,22134,2.03817e-12,5.51052e-14,3.61056,0.0219328,0.036652,0.598407,82420,82650,0.997217,4.41604e+06,1.57717e+07,0.279997,Pass
243,19256,3.77951e-05,3.14046e-14,20.9085,0.0238413,0.019383,1.23001,234161,125230,1.86985,4.06318e+07,1.56895e+07,2.58974,Fail
755,22711,9.75978e-13,1.21292e-14,4.38783,0.0318532,0.036862,0.86412,83597,57666,1.44968,2.88197e+06,1.18226e+06,2.43768,Pass
2412,23626,3.41255e-11,4.93179e-12,1.93434,0.0464203,0.043533,1.06632,226555,160645,1.41028,1.11699e+07,5.31067e+06,2.1033,Pass
2746,23427,1.06565e-11,5.34265e-15,7.5982,0.0303983,0.050716,0.599383,239895,143714,1.66925,2.09387e+07,8.40189e+06,2.49214,Pass
837,10931,3.49266e-10,4.09661e-15,11.3534,0.0170487,0.011084,1.53814,35151,25580,1.37416,368307,196060,1.87854,Pass
426,23575,6.83316e-14,2.55632e-16,5.58839,0.0287665,0.039062,0.736432,208169,127791,1.62898,1.29952e+07,4.82496e+06,2.69333,Pass
540,19848,8.04139e-16,2.8228e-17,3.34946,0.017357,0.01046,1.65937,31562,23794,1.32647,98317,47963,2.04985,Pass
201,23896,8.7394e-12,7.50136e-13,2.45534,0.0376533,0.078894,0.477264,263117,442905,0.594071,2.137e+07,5.03103e+07,0.424764,Pass
2731,24073,4.71614e-10,8.7183e-15,10.8985,0.217359,0.015146,14.3509,1.42389e+06,97544,14.5974,9.86817e+08,3.91306e+06,252.186,Pass
344,24270,8.16367e-13,2.48952e-12,-1.11498,0.0119259,0.013744,0.867717,130344,90180,1.44538,1.7045e+07,8.9526e+06,1.90391,Pass
2747,24102,3.64446e-11,5.01969e-15,8.89018,0.031839,0.056826,0.560289,250623,148027,1.69309,2.27529e+07,8.80133e+06,2.58517,Pass
213,23186,42.2823,6.89801e-16,38.6545,0.0125514,0.011758,1.06748,71488,72878,0.980927,3.65477e+06,5.7865e+06,0.631603,Fail
2411,24578,3.17762e-11,3.29292e-13,4.56953,0.0355404,0.040368,0.88041,227466,164351,1.38403,1.11554e+07,5.29873e+06,2.1053,Pass
2677,24579,9.35509e-07,2.44431e-15,19.7628,0.0556452,0.063231,0.88003,348026,107564,3.23552,4.9643e+07,3.76289e+06,13.1928,Pass
422,24369,1.60305e-14,1.60714e-14,-0.00254626,0.0149969,0.008606,1.74261,114795,62425,1.83893,7.02751e+06,2.55482e+06,2.75068,Pass
120,25026,1.44621e-12,1.14653e-14,4.83738,0.0306283,0.08963,0.341719,162769,152764,1.06549,1.65661e+07,7.58289e+07,0.218467,Pass
2230,25031,1.48642e-11,1.52902e-15,9.18208,0.215459,0.045786,4.70578,1.29884e+06,581297,2.23439,8.42793e+08,1.73854e+07,48.4769,Pass
900,19039,1.8677e-11,3.92245e-14,6.16575,0.0396523,0.035895,1.10467,294815,145936,2.02017,4.2736e+07,1.16756e+07,3.66027,Pass
189,24002,0.00103589,2.59632e-13,22.107,0.0449573,0.051697,0.869631,358639,297537,1.20536,2.87943e+07,1.98941e+07,1.44738,Fail
2563,25662,5.52375e-08,6.80739e-15,15.9091,0.0212381,0.016831,1.26184,96579,58346,1.65528,1.73862e+06,661679,2.62758,Pass
2706,26261,2.11851e-11,3.981e-14,6.27694,0.244697,0.013292,18.4093,1.47927e+06,87262,16.952,7.43907e+08,1.988e+06,374.199,Pass
754,19924,3.42678e-12,1.7264e-14,5.29075,0.0247407,0.020378,1.21409,69826,46195,1.51155,2.43346e+06,899781,2.7045,Pass
2410,26556,3.77327e-11,1.05509e-12,3.5769,0.0542506,0.050988,1.06399,312523,211956,1.47447,2.23832e+07,9.52169e+06,2.35076,Pass
416,26839,0.00122207,1.05499e-15,27.778,0.0112504,0.005216,2.1569,82280,36331,2.26473,8.9769e+06,1.65178e+06,5.4347,Fail
2678,27027,1.79022e-07,4.41502e-15,17.518,0.074629,0.046436,1.60714,403457,117036,3.44729,6.21746e+07,3.63928e+06,17.0843,Pass
2409,27444,2.89578e-10,3.85539e-13,6.62154,0.0428082,0.038157,1.1219,282720,203711,1.38785,1.67784e+07,7.89052e+06,2.1264,Pass
457,17363,1.44541e-06,3.99789e-15,19.7059,0.0255334,0.021966,1.16241,126050,108744,1.15914,1.26039e+07,8.23844e+06,1.52989,Pass
456,386,6.00608e-10,5.29158e-17,16.2447,0.00073681,0.00067,1.09972,2340,528,4.43182,55093,1858,29.6518,Pass
917,26503,1.48532e-10,1.23915e-13,7.08896,0.0613559,0.0484,1.26768,397760,273157,1.45616,2.3471e+07,1.16738e+07,2.01058,Pass
1328,28690,3.90665e-05,1.22973e-15,24.1817,0.0134777,0.02323,0.580185,135491,38152,3.55135,1.94439e+07,2.21706e+06,8.77014,Fail
2732,28757,2.86862e-10,4.9734e-15,10.9627,0.438117,0.051056,8.58111,2.07962e+06,128143,16.2289,1.78045e+09,5.22176e+06,340.968,Pass
1541,28866,4.15622e-11,1.11605e-13,5.91998,0.0926766,0.02367,3.91536,626514,77588,8.07488,1.93059e+08,3.35826e+06,57.488,Pass
2827,27415,1.75807e-09,2.52822e-16,15.7548,0.0302115,0.021718,1.39108,181170,79101,2.29036,1.06215e+07,2.01113e+06,5.28135,Pass
332,29600,3.29454e-08,2.00275e-13,12.0107,0.0585547,0.037495,1.56167,563158,264334,2.13048,5.7518e+07,1.75998e+07,3.2681,Pass
2656,29700,2.70262e-10,3.74093e-15,11.1878,0.0178967,0.017401,1.02849,57346,35285,1.62522,512949,158889,3.22835,Pass
1547,30590,5.81398e-11,1.20683e-13,6.17744,0.0484017,0.024301,1.99176,264890,70187,3.77406,2.97966e+07,1.62154e+06,18.3755,Pass
2679,31043,3.82009e-07,5.81957e-15,17.9997,0.0755869,0.052531,1.4389,472222,135565,3.48336,8.60837e+07,4.31767e+06,19.9375,Pass
1542,31079,1.17902e-10,2.41838e-14,8.49193,0.0853607,0.020554,4.153,576804,42607,13.5378,1.23633e+08,421918,293.025,Pass
1546,30927,1.92875e-09,8.53409e-14,10.0257,0.0836256,0.02681,3.11919,446826,65849,6.78562,8.24227e+07,1.29713e+06,63.5422,Pass
871,31680,5.34726e-11,3.01805e-13,5.17714,0.046963,0.107726,0.435949,243031,356380,0.681943,1.10438e+07,1.69838e+07,0.650254,Pass
2667,32022,4.65671e-10,6.82207e-14,8.82849,0.205858,0.031182,6.60182,1.47675e+06,173126,8.52994,9.65584e+08,7.67215e+06,125.856,Pass
1540,32121,4.23592e-10,1.33739e-13,8.06064,0.095479,0.023506,4.0619,645923,72619,8.89468,2.17599e+08,2.14167e+06,101.603,Pass
2724,32163,4.72955e-09,2.92578e-14,11.9932,0.745284,0.05632,13.233,3.27512e+06,146575,22.3443,3.04629e+09,5.80814e+06,524.485,Pass
2817,29121,1.06513e-10,4.40011e-14,7.7918,0.0195054,0.012109,1.61082,156920,73020,2.149,1.18847e+07,3.02324e+06,3.9311,Pass
434,31849,1.04887e-11,2.44206e-13,3.76004,0.0310156,0.02193,1.4143,288796,146857,1.96651,3.12476e+07,7.66419e+06,4.07709,Pass
1187,32300,2.11387e-13,2.22045e-16,6.85857,0.0483656,0.054771,0.883051,255023,155958,1.6352,1.52109e+07,6.55133e+06,2.32181,Pass
384,29450,2.82475e-11,4.52291e-15,8.7396,0.0216096,0.011197,1.92995,168144,66552,2.52651,1.41254e+07,2.40944e+06,5.86253,Pass
468,286,2.42862e-15,6.52148e-17,3.61739,0.000438876,0.000627,0.699962,762,402,1.89552,5807,730,7.95479,Pass
